gp_code,panchayat_id,panchayat_name,block_name,district_name,latitude,longitude
110271,WB_110271,SAHAPUR-II,Goalpokher-II,Uttar Dinajpur,25.89705176,87.9433707
110272,WB_110272,SURJAPUR-I,Goalpokher-II,Uttar Dinajpur,26.03813,88.08427577
110273,WB_110273,SURJAPUR-II,Goalpokher-II,Uttar Dinajpur,26.05192039,88.08723884
110274,WB_110274,TORYAL,Goalpokher-II,Uttar Dinajpur,26.04450033,88.05727495
110275,WB_110275,Bangalbari,Hemtabad,Uttar Dinajpur,25.62126684,88.22332467
110276,WB_110276,Bishnupur,Hemtabad,Uttar Dinajpur,25.75204347,88.2632274
110277,WB_110277,Chainagar,Hemtabad,Uttar Dinajpur,25.76906142,88.26112459
110278,WB_110278,Hemtabad,Hemtabad,Uttar Dinajpur,25.67352807,88.21900962
110279,WB_110279,Naoda,Hemtabad,Uttar Dinajpur,25.72636279,88.28469758
110280,WB_110280,Sahapur II,Hemtabad,Uttar Dinajpur,25.60219376,88.24952869
110281,WB_110281,Ramganj-I,Hemtabad,Uttar Dinajpur,25.67818184,88.23225484
110282,WB_110282,Ramganj-II,Hemtabad,Uttar Dinajpur,25.66968327,88.23148082
110283,WB_110283,SURUN-II,Hemtabad,Uttar Dinajpur,25.66039293,88.23632042
110284,WB_110284,Rasakhowa-I,Hemtabad,Uttar Dinajpur,25.65306737,88.247032
110285,WB_110285,Rasakhowa-II,Hemtabad,Uttar Dinajpur,25.65040504,88.26233425
110286,WB_110286,Agdimti Khanti,Islampur,Uttar Dinajpur,26.23647092,88.29484763
110287,WB_110287,Gaisal-I,Islampur,Uttar Dinajpur,26.17753922,88.09923787
110288,WB_110288,Gaisal-II,Islampur,Uttar Dinajpur,26.17371852,88.09497716
110289,WB_110289,Gobindapur,Islampur,Uttar Dinajpur,26.26325652,88.28727295
110290,WB_110290,Gunjaria,Islampur,Uttar Dinajpur,26.22041579,88.13479751
110291,WB_110291,Islampur,Islampur,Uttar Dinajpur,26.25361563,88.20723834
110292,WB_110292,Kamalagaon-Sujali,Islampur,Uttar Dinajpur,26.11629943,88.05977171
110293,WB_110293,Matikunda-I,Islampur,Uttar Dinajpur,26.24448292,88.25607985
110294,WB_110294,Matikunda-II,Islampur,Uttar Dinajpur,26.24830371,88.26034291
110295,WB_110295,Panditpota-I,Islampur,Uttar Dinajpur,26.21367336,88.18125979
110296,WB_110296,Panditpota-II,Islampur,Uttar Dinajpur,26.20985254,88.17699789
110297,WB_110297,CHHAYGHARA,Itahar,Uttar Dinajpur,25.32937244,88.20424509
110298,WB_110298,DURGAPUR,Itahar,Uttar Dinajpur,25.31213401,88.03099727
110299,WB_110299,DURLAVPUR,Itahar,Uttar Dinajpur,25.42011882,88.17248787
110300,WB_110300,GULANDAR-I,Itahar,Uttar Dinajpur,25.45956396,88.09549022
110301,WB_110301,GULANDAR-II,Itahar,Uttar Dinajpur,25.46338469,88.09972514
110302,WB_110302,ITAHAR,Itahar,Uttar Dinajpur,25.44938525,88.16775083
110303,WB_110303,JOYHAT,Itahar,Uttar Dinajpur,25.41964561,88.21546181
110304,WB_110304,KAPASIA,Itahar,Uttar Dinajpur,25.40705266,88.1339401
110305,WB_110305,MARNAI,Itahar,Uttar Dinajpur,25.35037291,88.13690154
110306,WB_110306,PATIRAJPUR,Itahar,Uttar Dinajpur,25.4747984,88.23778747
110307,WB_110307,SURUN-I,Itahar,Uttar Dinajpur,25.45674107,88.18928522
110308,WB_110308,Anantapur,Kaliyaganj,Uttar Dinajpur,25.5771806,88.36614734
110309,WB_110309,Baruna,Kaliyaganj,Uttar Dinajpur,25.54052474,88.28084109
110310,WB_110310,Bhandar,Kaliyaganj,Uttar Dinajpur,25.66632775,88.31038294
110311,WB_110311,Bochadanga,Kaliyaganj,Uttar Dinajpur,25.59027723,88.3475237
110312,WB_110312,Dhankoil,Kaliyaganj,Uttar Dinajpur,25.64040751,88.34601278
110313,WB_110313,Malgaon,Kaliyaganj,Uttar Dinajpur,25.5804181,88.22646991
110314,WB_110314,Mustafanagar,Kaliyaganj,Uttar Dinajpur,25.60001925,88.29742302
110315,WB_110315,Radhikapur,Kaliyaganj,Uttar Dinajpur,25.64492524,88.43949178
110316,WB_110316,MOHIPUR,Kaliyaganj,Uttar Dinajpur,25.59475499,88.297692
110317,WB_110317,RAMPUR,Kaliyaganj,Uttar Dinajpur,25.70594866,88.28837566
110318,WB_110318,SERPUR,Kaliyaganj,Uttar Dinajpur,25.70131155,88.18762913
110319,WB_110319,Altapur-I,Karandighi,Uttar Dinajpur,25.72411397,88.00402017
110320,WB_110320,Altapur-II,Karandighi,Uttar Dinajpur,25.72793768,87.99977917
110321,WB_110321,Bazargaon-I,Karandighi,Uttar Dinajpur,25.86843039,88.02374215
110322,WB_110322,Bazargaon-II,Karandighi,Uttar Dinajpur,25.86101033,87.99382491
110323,WB_110323,Dalkhola-I,Karandighi,Uttar Dinajpur,25.8734446,87.84992428
110324,WB_110324,Domohona,Karandighi,Uttar Dinajpur,25.87445982,87.986746
110325,WB_110325,Karandighi-I,Karandighi,Uttar Dinajpur,25.80441976,87.93571067
110326,WB_110326,Karandighi-II,Karandighi,Uttar Dinajpur,25.80059614,87.93995463
110327,WB_110327,Lahutara-I,Karandighi,Uttar Dinajpur,25.80321705,87.99674644
110328,WB_110328,Lahutara-II,Karandighi,Uttar Dinajpur,25.80704064,87.99250249
